Application_Id,Claim_Id,Claim_text,No_sentences,No_words,No_complex_words,No_characters,Percent_complex_words,Av_w_sentence,Av_syllable_w,Flesch_Kincaid_Reading,Flesch_Kincaid_Grade,Gunning_Fog,SMOG,Coleman_Liau,ARI,Lexical_density,Granted
10318287,6," The removable illumination device in claim 5, wherein said solar power assembly can be pivoted into alternative positions subjecting cells of said solar power assembly to the best angle of light.",,,,,,,,,,,,,,,
10318287,7," The removable illumination device in claim 1, further comprising a sealing means attached to said outer edge of said front component of said housing for the prevention of interior illumination.",,,,,,,,,,,,,,,
10318287,8," The removable illumination device in claim 7, wherein said sealing means which is constructed and selected from the group consisting of rubber, rubber-like, foam, and plastic",,,,,,,,,,,,,,,
10318287,9," The removable illumination device in claim 1, further comprising a circuit switch adapted to turn said light source on and off.",,,,,,,,,,,,,,,
10318287,10," The removable illumination device in claim 1, wherein said indicia on said panel includes a high gloss view during the daylight hours and said indicia is selected from the group consisting of a message, logo, advertisement, symbols, digits, and characters.",,,,,,,,,,,,,,,
10318287,11," The removable illumination device in claim 1, wherein said front component and said back component of said housing includes a removable connection means selected from of the group consisting of a snap-like attachment, magnetic attachment, clasps, clamps, interlocking male/female threaded ends, and slotted.",,,,,,,,,,,,,,,
10318287,12," The removable illumination device in claim 1, wherein said light source is selected from the group consisting of a light bulb assembly or an incandescent light assembly. ",,,,,,,,,,,,,,,
10318287,13," A removable illumination device that displays, comprising: a housing having a _'ont component, a removable panel, and a back component, said front component is connected to said back component, said front component having an outer edge, said panel includes indicia which is to be 16 *** PAGE 3 *** Patent Application Docket No. DRE-100R illuminated, said panel is removed by a removable connection means, said _'ont component of said housing including a transparent portion to permit said indicia on said panel to be illuminated therethrough; a plurality of suction cups extending from said front component of said housing for the attachment to a suitable surface; a light source for illuminating said panel, said back component of said housing being dimensioned and con_gured to receive said light source; and a power source, said power source includes a solar power assembly or a battery source or a combination thereof, wherein said solar power assembly is pivotably attached to said housing, wherein said solar power assembly can be pivoted into alternative positions subjecting cells of said solar power assembly to the best angle of light; said power source connected to said light source to provide electricity for illumination.",,,,,,,,,,,,,,,
10318287,14," The removable illumination device in claim 13, wherein said sealing means is constructed and selected from the group consisting of rubber, rubber-like, foam, and plastic.",,,,,,,,,,,,,,,
10318287,15," The removable illumination device in claim 13, further comprising a circuit switch adapted to turn said light source on and off. ",,,,,,,,,,,,,,,
10318287,16," The removable illumination device in claim 13, wherein said indicia on said panel includes a high gloss view during the daylight hours and said indicia is selected from the group consisting of a message, logo, advertisement, symbols, digits, and characters",,,,,,,,,,,,,,,
10318287,17," The removable illumination device in claim 13, wherein said front component and said back component further includes a removable connection means selected from of the group consisting of a snap‹like attachment, magnetic attachment, Clasps, clamps, and interlocking male/female threaded ends.",,,,,,,,,,,,,,,
10318287,18," The removable illumination device in claim 13, wherein said front component of said housing is transparent to permit said indicia on said panel to be illuminated. ",,,,,,,,,,,,,,,
10318287,19," The removable illumination device in claim 13, wherein said light source is selected from the group consisting of a light bulb assembly or an incandescent light assembly.",,,,,,,,,,,,,,,
10318287,20," The removable illumination device in claim 13, wherein said power source is alternatively selected from the group consisting of a connection to a cigarette lighter, a battery, and small solar panel assembly or any combination thereof.",,,,,,,,,,,,,,,
10318287,21," A removable illumination device a housing having a top section, bottom section, front component, a panel, and a back component, said front component is connected to said back component, said front component having an outer edge, said panel includes indicia which is to be illuminated, said front component of said housing including a transparent portion to permit said indicia on said panel to be illuminated therethrough; at least one connector extending from said front component of said housing for the attachment to a suitable surface; a light source for illuminating indicia on said panel; and a power source, said power source is a solar panel assembly and said power source is connected to said light source to provide electricity for illumination.",,,,,,,,,,,,,,,
10318287,22," The illumination device in claim 21, wherein said power source is powered by a combination of a solar power assembly and at least one rechargeable battery.",,,,,,,,,,,,,,,
10318287,23," The illumination device in claim 21, wherein said solar power assembly further comprises a lens with a slight angle to allow for light to project upwards or inwards to illuminate its potential target.",,,,,,,,,,,,,,,
10318287,24," The illumination device in claim 21, wherein said front component further comprises an outer frame.",,,,,,,,,,,,,,,
10318287,25," The illumination device in claim 24, wherein said outer frame is a solar panel assembly. ",,,,,,,,,,,,,,,
10318287,26," The illumination device in claim 21, wherein said solar panel assembly includes at least one rechargeable battery within said assembly.",,,,,,,,,,,,,,,
10318287,27," The illumination device in claim 21, wherein said housing is a unitary structure.",,,,,,,,,,,,,,,
10318287,28," The illumination device in claim 21, wherein each said connector is selected from the group consisting of suction cups, screws, mounting brackets, and tape, or any combination thereof.",,,,,,,,,,,,,,,
10318287,29," The illumination device in claim 21, wherein said housing further comprises a locking mechanism to prevent the device from the_.",,,,,,,,,,,,,,,
10318287,30," The illumination device in claim 21, wherein said solar panel assembly is connected to the top section of said housing.",,,,,,,,,,,,,,,
10318287,31," The illumination device in claim 1 and 28, wherein said bottom section further comprises at least One said mounting bracket.",,,,,,,,,,,,,,,
10318287,32," The illumination device in claim 31, wherein said device is attachable to an antenna. ",,,,,,,,,,,,,,,
10318287,33," The illumination device in claim 30, said solar panel at said top section is dimensioned and con_gured into any shape, size or angle.",,,,,,,,,,,,,,,
10318287,34," A removable illumination device comprising of a solar panel structure assembly including at least one solar panel, at least one rechargeable battery within said solar panel structure, and at least one light source. ",,,,,,,,,,,,,,,
10318287,35," The illumination device in claim 34, wherein said _irther comprises a lens with a slight angle to allow for light to project upwards or inwards to illuminate its potential target.",,,,,,,,,,,,,,,
10318287,36,"The illumination device in claim 34, wherein said device further comprises at least one attachment means selected from the group consisting of suction cups, screws, mounting brackets, and tape, or any combination thereof. 3 The illumination device in claim 34, wherein said device is connected to a housing having atop section, bottom section, from component, a panel, and a back component, said front component is connected to said back component, said front component having an outer edge, said panel includes indicia which is to be illuminated, said front component of said housing including a transparent portion to permit said indicia on said panel to be illuminated therethrough.",,,,,,,,,,,,,,,
13159322,1," A method for rotationally restraining a vessel on a holder during processing of the contents of the vessel, comprising the steps of: providing a vessel having a side wall and a bottom wall having a _rst plurality of anti-rotation features laterally offset from the longitudinal axis of the vessel; providing a support having a least one second anti-rotation element; positioning the vessel on the support such that only one of the _rst plurality of anti‹rotation features and only one of the second anti‹rotational elements are in anti‹ rotational contact with one another; and processing ingredients within the vessel using a rotating element. wherein contact between the _rst plurality of anti rotation elements and second anti-rotation features prevents rotation of the vessel relative to the support.",,,,,,,,,,,,,,,
13159322,2," The method according to claim 1, wherein the support is provided to have only one second anti-rotation element. ",,,,,,,,,,,,,,,
13159322,3," The method according to claim 1, wherein the support is provided to have only two anti-rotation elements. ",,,,,,,,,,,,,,,
13159322,4, The method according to claim 2. wherein positioning the vessel positions the vessel such that the second anti-rotation element is laterally offset from the longitudinal axis of the vessel.,,,,,,,,,,,,,,,
13159322,5, The method according to claim 1. wherein no two ofthe _rst plurality of anti‹ rotation elements are offset from one another by an angle of 180_.,,,,,,,,,,,,,,,
13159322,6," A method for providing a food product and rotationally restraining a cup containing the product against a torque generated by a food preparation device used to prepare the food product, the method comprising: providing the cup, the cup comprising a cup wall that de_nes an interior and a cup bottom, the cup having an opening through which a blade may pass to prepare the food product; providing the food product in a _ozen state within the interior of the cup; and providing an anti rotation mechanism formed within the cup bottom, the anti rotation mechanism con_gured to mate with a cup holder of the food preparation device, the anti rotation mechanism comprising: a _rst structural element having a _rst pattern and formed in the cup bottom of the cup wall to engage the container product within a cup holder associated with the food preparation device so as to prevent rotation of the cup during processing; a second structural element within a volume formed by the _rst pattern and comprised of the frozen food or beverage material within the interior, the _rst pattern comprising a plurality of vanes, the plurality of vanes comprising a greater number of vanes than a group of one or more stationary mating elements of the cup holder, the _rst pattern arranged such that only one of the plurality of vanes makes contact with a stationary mating element of the cup holder.",,,,,,,,,,,,,,,
13159322,7," A method for providing a food product and rotationally restraining a cup containing the product against a torque generated by a food preparation device used to prepare the food product, the method comprising: providing a cup having an open topw a sidewall, and a bottom; and providing a group of vanes formed within the bottom of the cup, the group of vanes con_gured to seat within a cup holder that comprises two or more elements radiating from a central point, the vanes of the cup arranged such that only one vane of the group may seat against and contact a radial element of the cup when the cup is inserted into the cup holder.",,,,,,,,,,,,,,,
13159322,8," A method for providing a food product and rotationally restraining a cup containing the product against a torque generated by a food preparation device used to prepare the food product, the method comprising: providing the cup, the cup comprising a cup wall that de_nes an interior and a cup bottom, the cup having an opening through which a blade may pass to prepare the food product; providing the food product in a frozen state within the interior of the cup; providing an anti rotation mechanism formed within the cup bottom, the anti rotation mechanism comprising a plurality of vanes radiating from a central location; and providing a food preparation machine comprising: a cup holder having a plurality ofridges extending radially from a central location; and a rotating blade that enters the cup to blend the frozen food product, wherein the blade creates a torque upon the cup, and wherein the rotation of the blade causes a single vane of the anti rotation mechanism to contact a single ridge ofthe plurality ofridges ofthe Cup holder.",,,,,,,,,,,,,,,
13159322,9," The method of claim 8, wherein the vanes of the anti rotation mechanism are spaced approximately [20 degrees apart. ",,,,,,,,,,,,,,,
13159322,10," The method of claim 8, wherein the ridges of the cup holder are spaced approximately 180 degrees apart.",,,,,,,,,,,,,,,
13159322,11,"I l. The method of claim 10, wherein no two ofthe vanes are spaced I80 degrees apart.",,,,,,,,,,,,,,,
13159322,12," The method of claim 8, further comprising rotating the cup no more than 65 degrees before a vane of the cup makes contact with a ridge of the cup holder.",,,,,,,,,,,,,,,
13159322,13," The method of claim 8, wherein the vanes of the cup provided allow no more than 65 degrees of rotation before a vane of the cup makes contact with a ridge of the cup holder.",,,,,,,,,,,,,,,
13159322,14," A method for providing a food product and rotationally restraining a cup containing the product against a torque generated by a food preparation device used to prepare the food product, the method comprising: providing the cup, the cup comprising a cup wall that de_nes an interior and a cup bottom, the cup having an opening through which a blade may pass to prepare the food product; providing the food product in a frozen state within the interior of the cup; providing an anti rotation mechanism formed within the cup bottom, the anti rotation mechanism, the anti rotation mechanism comprising a _rst plurality of vanes radiating from a central location; and providing a cup holder of the food preparation device comprising a second plurality of ridges radiating from a central location. the second plurality of ridges con_gured to sit between the vanes of the _rst plurality and to prevent rotation of the cup when a vane is rotated into a ridge, wherein only one of the plurality of vanes may seat upon one of the plurality ofridges when the cup is inserted into the cup holder.",,,,,,,,,,,,,,,
13159322,15," A method for providing a food product, the method comprising:providing a cup, the cup comprising a cup wall that de_nes an interior and a cup bottom, the cup having an opening through which a blade may pass to prepare a food product within the cup; providing the food product in a Frozen state within the interior of the cup; providing an anti rotation mechanism formed within the cup bottom, the anti rotation mechanism, the anti rotation mechanism comprising a _rst plurality of vanes radiating from a central location; providing a cup holder comprising a second plurality of ridges radiating from a central location, the second plurality of ridges con_gured to sit between the vanes of the _rst plurality, the _rst and second pluralities arranged to allow no more than 65 degrees of rotation of the cup before a vane of the _rst plurality is rotated into a ridge of the second plurality, and thereafter to prevent rotation of the cup.",,,,,,,,,,,,,,,
