PatentID,Blockings,Citations,Ratio
6851930,0,1,0.0
6396825,0,0,0.0
6529525,0,29,0.0
6018667,0,13,0.0
5963876,1,16,0.0625
7234119,1,10,0.1
6984516,0,29,0.0
6807317,16,35,0.457142857143
7324801,0,4,0.0
5745579,0,0,0.0
7177475,0,29,0.0
6052064,1,22,0.0454545454545
6665283,4,11,0.363636363636
7177889,0,2,0.0
8406786,0,0,0.0
6053743,0,11,0.0
6820108,0,0,0.0
5999138,1,3,0.333333333333
8565084,0,0,0.0
8503322,0,1,0.0
8331937,0,0,0.0
8340972,0,0,0.0
7295813,0,9,0.0
5953669,0,34,0.0
6175628,0,2,0.0
7106358,2,6,0.333333333333
7047005,1,9,0.111111111111
6140807,0,5,0.0
8583421,0,1,0.0
6138034,0,38,0.0
8180365,0,2,0.0
7702349,0,0,0.0
6529746,4,16,0.25
D497713,0,3,0.0
5729539,0,1,0.0
6118995,0,2,0.0
7769087,2,1,2.0
6885852,0,4,0.0
7505764,1,0,0.0
6725021,1,9,0.111111111111
7039443,0,0,0.0
6754501,0,5,0.0
7698701,0,2,0.0
6976081,0,5,0.0
6658057,0,7,0.0
7504936,2,3,0.666666666667
7398453,1,11,0.0909090909091
7664091,0,3,0.0
7684565,0,4,0.0
7643838,0,0,0.0
8799464,0,0,0.0
8194762,0,2,0.0
9077569,0,0,0.0
7957772,1,9,0.111111111111
7026789,2,12,0.166666666667
8270359,3,2,1.5
8224184,0,0,0.0
9237225,0,0,0.0
8483707,0,1,0.0
6751464,0,51,0.0
7389235,0,25,0.0
5717461,0,3,0.0
6975881,0,8,0.0
6704046,3,42,0.0714285714286
7783952,0,8,0.0
7092721,0,3,0.0
8005519,0,0,0.0
6766353,14,18,0.777777777778
5768103,0,11,0.0
7890834,0,4,0.0
7649886,0,0,0.0
6097721,0,6,0.0
7015760,0,0,0.0
8994661,0,0,0.0
8352371,0,0,0.0
8199731,0,3,0.0
9218811,0,0,0.0
6330459,2,39,0.0512820512821
6526349,0,36,0.0
8886765,0,0,0.0
D636783,0,6,0.0
6028485,0,37,0.0
6134268,0,16,0.0
9191500,0,0,0.0
8848671,0,0,0.0
8934947,0,0,0.0
7969702,0,2,0.0
6571229,0,0,0.0
5880637,0,2,0.0
6041241,2,16,0.125
6396726,2,1,2.0
5790596,0,2,0.0
8976884,0,0,0.0
6215995,0,0,0.0
8060012,1,14,0.0714285714286
6092230,0,1,0.0
8379995,0,0,0.0
6559811,0,4,0.0
7366138,0,0,0.0
6278879,0,2,0.0
7558560,0,0,0.0
6926989,0,1,0.0
8819422,0,0,0.0
6165639,0,0,0.0
7359353,0,3,0.0
6914938,0,5,0.0
8396453,0,0,0.0
6034971,3,13,0.230769230769
7167459,0,2,0.0
5742590,0,2,0.0
8515063,0,0,0.0
7818166,0,0,0.0
7697498,0,0,0.0
7680488,0,0,0.0
9070356,0,0,0.0
8391874,0,0,0.0
6038263,0,52,0.0
7085542,3,58,0.051724137931
7395204,0,2,0.0
8553808,0,1,0.0
7466675,0,0,0.0
7242972,0,3,0.0
6160449,2,52,0.0384615384615
7360446,0,9,0.0
6696866,0,5,0.0
7558586,0,1,0.0
7202905,0,3,0.0
6625613,0,3,0.0
6452541,0,5,0.0
6492792,0,11,0.0
7085246,0,25,0.0
8149144,0,8,0.0
6298094,0,0,0.0
6778831,0,2,0.0
7640571,5,2,2.5
6900700,0,2,0.0
6609141,0,1,0.0
8224303,7,0,0.0
8711789,0,0,0.0
7265726,0,2,0.0
7242784,1,4,0.25
7054656,0,2,0.0
7197463,0,1,0.0
6104808,3,13,0.230769230769
7873285,0,4,0.0
6228516,2,5,0.4
6256504,0,36,0.0
7747017,3,2,1.5
7031357,0,0,0.0
6725022,10,153,0.0653594771242
6397046,0,3,0.0
8189522,0,0,0.0
8929450,0,0,0.0
7333797,0,4,0.0
7047050,3,14,0.214285714286
8902152,0,0,0.0
8731081,0,1,0.0
6854077,0,6,0.0
6100664,1,5,0.2
6434195,0,5,0.0
7301923,0,3,0.0
7876697,0,12,0.0
8565684,0,1,0.0
6944245,2,4,0.5
5940076,5,39,0.128205128205
8953595,0,0,0.0
8886261,0,0,0.0
6212393,2,26,0.0769230769231
7636746,0,1,0.0
7622859,0,0,0.0
7356348,5,1,5.0
8433249,0,1,0.0
7181397,0,1,0.0
8948394,0,0,0.0
7813653,0,0,0.0
6707826,2,2,1.0
7292879,11,2,5.5
6677607,0,0,0.0
6950422,0,0,0.0
8160067,0,0,0.0
7394012,0,7,0.0
8761834,0,0,0.0
6393076,19,3,6.33333333333
7230997,0,2,0.0
6101225,0,3,0.0
7680487,0,0,0.0
7336619,0,2,0.0
6553021,3,13,0.230769230769
5710990,0,4,0.0
6281748,0,24,0.0
8103118,0,0,0.0
6256393,6,32,0.1875
7894332,0,0,0.0
7385913,11,1,11.0
9081868,0,0,0.0
6148178,0,4,0.0
7302098,0,3,0.0
7436816,0,5,0.0
7016669,0,2,0.0
6084468,1,12,0.0833333333333
7023921,0,6,0.0
7062277,0,0,0.0
7164930,0,13,0.0
7394767,0,0,0.0
6425091,0,0,0.0
8484676,0,0,0.0
8213394,0,2,0.0
8008561,0,1,0.0
8799957,0,0,0.0
6389285,0,3,0.0
8539544,0,0,0.0
7165112,1,40,0.025
7907896,0,5,0.0
5869204,0,15,0.0
7330920,0,0,0.0
7047188,0,1,0.0
5732358,0,2,0.0
5745524,0,0,0.0
7782755,0,0,0.0
7254423,0,0,0.0
7321570,2,3,0.666666666667
6978153,0,1,0.0
7973721,0,0,0.0
7539186,5,3,1.66666666667
8019326,0,0,0.0
9131060,0,0,0.0
7590414,0,0,0.0
6240303,0,14,0.0
8244265,0,1,0.0
8379115,0,0,0.0
7787357,1,1,1.0
6675022,0,14,0.0
6148245,0,1,0.0
7277457,0,8,0.0
9160978,0,0,0.0
5767785,0,1,0.0
6643276,0,1,0.0
7873338,4,8,0.5
6463110,0,2,0.0
7200112,6,44,0.136363636364
7098666,0,17,0.0
7161227,0,1,0.0
5859625,0,6,0.0
9042938,0,0,0.0
8605704,0,0,0.0
8442004,0,1,0.0
7073192,3,2,1.5
6381477,2,9,0.222222222222
7577449,0,1,0.0
8160618,0,1,0.0
7043198,0,2,0.0
6836547,0,3,0.0
6714794,0,4,0.0
5926503,0,16,0.0
8396024,0,1,0.0
8605922,0,0,0.0
7106711,0,4,0.0
6208871,4,43,0.093023255814
7725133,0,0,0.0
7839814,0,3,0.0
7787855,0,1,0.0
6971101,0,3,0.0
7953668,0,0,0.0
6331817,0,34,0.0
7834762,0,4,0.0
6959170,0,17,0.0
5963012,4,70,0.0571428571429
8942302,0,0,0.0
5697793,16,16,1.0
8874093,0,0,0.0
8023959,0,3,0.0
5754659,4,12,0.333333333333
7096047,0,0,0.0
7209172,0,3,0.0
6591095,5,37,0.135135135135
5828660,2,34,0.0588235294118
7770261,0,0,0.0
6006017,0,21,0.0
5838214,0,0,0.0
8259846,0,3,0.0
6169802,2,10,0.2
6141393,8,38,0.210526315789
5905447,0,1,0.0
6747585,0,2,0.0
6208842,0,1,0.0
8532623,0,0,0.0
7264896,0,1,0.0
7519855,0,1,0.0
8428936,0,0,0.0
5959693,2,12,0.166666666667
6983026,0,15,0.0
7142190,1,4,0.25
6968508,0,23,0.0
7925956,0,3,0.0
6311167,0,29,0.0
6020878,3,28,0.107142857143
6646418,0,7,0.0
6307892,0,2,0.0
5752163,5,3,1.66666666667
7689228,1,2,0.5
5666084,0,1,0.0
6850285,1,12,0.0833333333333
6049192,1,16,0.0625
8509323,0,0,0.0
7397803,0,11,0.0
7924158,0,2,0.0
6697615,0,0,0.0
7227848,0,1,0.0
5874856,0,1,0.0
8941743,0,0,0.0
6232970,4,22,0.181818181818
6553041,0,1,0.0
7206854,0,13,0.0
6898567,0,33,0.0
8982137,0,0,0.0
8150169,0,0,0.0
7031373,1,3,0.333333333333
D688221,0,8,0.0
5870030,0,115,0.0
6009168,0,1,0.0
8004555,5,1,5.0
6493629,1,26,0.0384615384615
7475330,0,2,0.0
7706414,0,2,0.0
7499540,0,1,0.0
6933893,0,3,0.0
7634688,0,13,0.0
7113514,0,5,0.0
8528012,0,0,0.0
6426980,0,1,0.0
7184756,0,1,0.0
7668848,0,0,0.0
7809129,0,3,0.0
7295823,0,1,0.0
6876635,0,2,0.0
6572830,10,66,0.151515151515
6249894,15,5,3.0
7570916,2,2,1.0
6717520,0,7,0.0
7239898,1,8,0.125
6885645,0,9,0.0
7053799,0,21,0.0
6686931,10,35,0.285714285714
8340974,0,0,0.0
6160489,3,69,0.0434782608696
5966667,2,24,0.0833333333333
5854972,18,6,3.0
6304765,1,3,0.333333333333
7024628,0,0,0.0
7283845,0,25,0.0
8223707,0,1,0.0
7366525,0,3,0.0
6259791,0,2,0.0
5787128,0,1,0.0
7920869,0,0,0.0
6529520,2,23,0.0869565217391
6493673,0,34,0.0
6741842,0,55,0.0
8666321,0,0,0.0
5982411,1,57,0.0175438596491
6141454,0,5,0.0
8068292,0,0,0.0
6298233,4,30,0.133333333333
8929838,0,0,0.0
5972537,0,6,0.0
8564619,0,0,0.0
7058039,0,2,0.0
8190213,0,2,0.0
7853296,0,2,0.0
7466665,0,23,0.0
6927332,0,0,0.0
6574487,0,13,0.0
7110770,0,0,0.0
6268826,0,0,0.0
6310992,0,1,0.0
6012063,2,18,0.111111111111
8520572,0,1,0.0
7050411,0,2,0.0
7221945,3,49,0.0612244897959
8054391,0,1,0.0
5892396,0,7,0.0
6584325,2,6,0.333333333333
7116784,0,0,0.0
6400755,0,14,0.0
6346911,3,26,0.115384615385
6862273,0,0,0.0
7337110,0,2,0.0
6086395,7,67,0.10447761194
8798150,0,0,0.0
9154811,0,0,0.0
7130359,7,18,0.388888888889
8639519,0,0,0.0
7262812,0,1,0.0
5797103,1,4,0.25
7818792,3,16,0.1875
7991147,0,3,0.0
8502694,0,0,0.0
6009130,0,16,0.0
8261183,0,1,0.0
7876199,2,7,0.285714285714
8050686,6,8,0.75
5929806,1,4,0.25
9103732,0,0,0.0
6377792,0,8,0.0
6594249,0,3,0.0
5768319,1,12,0.0833333333333
6134232,0,0,0.0
6985733,0,9,0.0
6643327,0,23,0.0
6941500,0,0,0.0
8194615,0,0,0.0
7101617,0,2,0.0
7539490,3,4,0.75
8318381,0,0,0.0
7933343,0,0,0.0
5801639,0,2,0.0
6574333,0,0,0.0
8477041,0,0,0.0
8577594,0,0,0.0
6588015,6,51,0.117647058824
7426198,0,5,0.0
8204491,0,0,0.0
6040720,0,1,0.0
7590092,2,13,0.153846153846
7801066,1,4,0.25
7158678,0,24,0.0
5949827,0,27,0.0
6052443,0,2,0.0
6452811,0,6,0.0
5996110,0,11,0.0
7221222,0,0,0.0
7362820,0,0,0.0
6718374,0,14,0.0
7098786,0,2,0.0
8743157,0,0,0.0
8295200,0,0,0.0
6078611,0,52,0.0
6867734,0,56,0.0
7356687,0,1,0.0
5793213,0,15,0.0
8238900,0,0,0.0
8427961,0,0,0.0
6744766,0,32,0.0
9191488,0,0,0.0
7102617,0,1,0.0
6989235,2,1,2.0
9197387,0,0,0.0
7668141,3,3,1.0
8817740,0,0,0.0
7983204,0,0,0.0
9054879,0,0,0.0
6850503,10,39,0.25641025641
8931059,0,0,0.0
5999522,0,8,0.0
6496794,2,12,0.166666666667
6567912,0,2,0.0
7492885,0,0,0.0
8094105,0,0,0.0
8280382,0,1,0.0
6775341,0,0,0.0
9137320,0,0,0.0
8811510,0,0,0.0
6453155,0,3,0.0
6125279,0,35,0.0
7260770,0,4,0.0
6097953,2,7,0.285714285714
6822946,0,30,0.0
8335510,0,0,0.0
6374091,0,3,0.0
5727026,0,8,0.0
6128007,0,54,0.0
7123923,0,0,0.0
7792670,1,3,0.333333333333
7181257,4,3,1.33333333333
8907930,0,0,0.0
6622136,0,7,0.0
5744258,8,27,0.296296296296
6574610,3,5,0.6
6580769,0,0,0.0
6504494,1,11,0.0909090909091
6728525,0,2,0.0
8290486,1,0,0.0
6734555,0,1,0.0
6978124,1,2,0.5
8412270,0,0,0.0
7646704,0,0,0.0
6608510,0,0,0.0
7561552,0,0,0.0
8504002,0,0,0.0
5822699,1,4,0.25
7057607,4,61,0.0655737704918
9007391,0,0,0.0
6487259,0,3,0.0
7725804,0,0,0.0
7268799,0,1,0.0
6732218,0,16,0.0
6850040,1,4,0.25
6195393,0,1,0.0
7343181,0,7,0.0
8600577,0,0,0.0
6819256,1,11,0.0909090909091
5774827,5,51,0.0980392156863
7027840,1,3,0.333333333333
7327704,1,1,1.0
6707912,0,0,0.0
5822431,0,5,0.0
6995751,0,17,0.0
8254907,0,1,0.0
8847903,0,0,0.0
9197923,0,0,0.0
6326770,2,0,0.0
7852904,0,0,0.0
8753128,0,0,0.0
8913585,0,0,0.0
8194572,0,20,0.0
6747685,0,6,0.0
7048897,2,7,0.285714285714
7626355,0,2,0.0
7110536,0,6,0.0
7158819,0,1,0.0
7609664,0,0,0.0
5710547,0,0,0.0
6352434,0,14,0.0
8990221,0,0,0.0
7504903,0,0,0.0
7228414,0,4,0.0
8559295,0,0,0.0
6823026,0,4,0.0
8494224,0,0,0.0
6961956,0,5,0.0
8300107,0,0,0.0
5929773,0,1,0.0
5688293,6,2,3.0
6313732,1,31,0.0322580645161
7689208,0,0,0.0
6487180,3,58,0.051724137931
7649842,0,1,0.0
8718668,0,0,0.0
5723229,3,6,0.5
7206578,0,1,0.0
6944186,0,8,0.0
9066104,0,0,0.0
7710987,0,0,0.0
8160540,0,1,0.0
7181007,0,3,0.0
6208637,1,41,0.0243902439024
6978474,1,24,0.0416666666667
6512923,0,3,0.0
8108830,1,9,0.111111111111
6917814,0,1,0.0
5670266,0,4,0.0
8068868,0,2,0.0
8385989,0,0,0.0
8860614,0,0,0.0
8205129,0,0,0.0
6424673,0,2,0.0
7298762,0,4,0.0
5754141,0,2,0.0
5768527,4,72,0.0555555555556
7177819,2,8,0.25
7548558,0,12,0.0
7383983,0,2,0.0
7778307,6,4,1.5
8984549,0,0,0.0
5901354,0,9,0.0
8723699,0,0,0.0
8504836,0,0,0.0
7170988,0,0,0.0
6515971,0,2,0.0
6859503,4,79,0.0506329113924
6970127,11,43,0.255813953488
7548747,6,3,2.0
6889045,0,15,0.0
8477942,0,0,0.0
6041314,0,49,0.0
6983370,4,36,0.111111111111
7098897,0,19,0.0
6529144,9,23,0.391304347826
7684407,0,0,0.0
7709732,0,1,0.0
6569553,0,14,0.0
6937274,0,1,0.0
9237366,0,0,0.0
7139806,0,18,0.0
6091959,0,43,0.0
9048042,0,0,0.0
5842122,0,11,0.0
6765966,0,11,0.0
6044090,0,19,0.0
7158502,0,7,0.0
6373828,0,7,0.0
7120170,0,0,0.0
8627083,0,0,0.0
9118499,0,0,0.0
8406328,0,1,0.0
5710766,4,0,0.0
6873614,1,1,1.0
7834759,0,1,0.0
7313103,0,0,0.0
7817987,0,6,0.0
7983451,0,1,0.0
6217623,3,14,0.214285714286
7081019,0,1,0.0
6058315,0,6,0.0
7958539,0,0,0.0
6826241,0,3,0.0
6754169,0,12,0.0
8370160,0,0,0.0
7570927,0,2,0.0
6926451,0,2,0.0
8078180,0,0,0.0
7218943,1,19,0.0526315789474
5818852,0,5,0.0
8750249,0,0,0.0
7242956,1,1,1.0
5826188,11,46,0.239130434783
7030795,0,1,0.0
6064266,0,2,0.0
5896575,3,32,0.09375
5715240,0,7,0.0
7796944,0,1,0.0
7062243,0,3,0.0
7242932,3,12,0.25
7940724,0,0,0.0
8681737,0,0,0.0
5851692,0,15,0.0
7031397,0,5,0.0
8990851,0,0,0.0
8116242,0,3,0.0
5958572,0,8,0.0
7480504,0,0,0.0
7706645,0,1,0.0
7466859,0,31,0.0
5920647,0,4,0.0
7049015,0,0,0.0
6369753,1,3,0.333333333333
8145214,0,0,0.0
6570922,22,22,1.0
9215496,0,0,0.0
9173146,0,0,0.0
8269175,0,1,0.0
5786791,0,3,0.0
8766954,0,0,0.0
7450975,1,3,0.333333333333
6754504,0,47,0.0
7536006,0,2,0.0
7742760,0,1,0.0
8818461,0,0,0.0
7440768,0,0,0.0
9210383,0,0,0.0
6775541,0,8,0.0
5970058,0,10,0.0
7010299,0,1,0.0
6622025,0,1,0.0
6789124,0,2,0.0
7706301,0,3,0.0
8619067,0,0,0.0
6157669,2,24,0.0833333333333
6937585,0,1,0.0
5847920,0,4,0.0
6990081,1,11,0.0909090909091
7003333,0,6,0.0
6690723,6,23,0.260869565217
6351628,0,2,0.0
8374633,0,0,0.0
6711380,0,8,0.0
7469182,0,5,0.0
7281066,2,4,0.5
9054525,0,0,0.0
6084890,0,1,0.0
7274954,0,2,0.0
8265163,0,0,0.0
6511280,0,6,0.0
D705747,0,3,0.0
5872744,0,5,0.0
8578043,0,0,0.0
5901347,0,28,0.0
7117288,0,3,0.0
7310379,5,11,0.454545454545
7496069,0,0,0.0
7831267,1,2,0.5
8312142,1,3,0.333333333333
6222880,0,11,0.0
7784366,0,7,0.0
6246697,0,4,0.0
7095707,1,33,0.030303030303
8401479,0,0,0.0
7088988,2,6,0.333333333333
6944473,0,6,0.0
7820313,0,1,0.0
8477924,0,0,0.0
7925293,1,0,0.0
7251820,3,7,0.428571428571
6660423,11,6,1.83333333333
7197291,0,12,0.0
7570963,0,1,0.0
6285682,0,9,0.0
7693110,1,6,0.166666666667
8304733,0,3,0.0
9099785,0,0,0.0
8054771,0,0,0.0
8213904,0,0,0.0
6934568,1,14,0.0714285714286
6640012,0,8,0.0
6980816,1,53,0.0188679245283
6542466,0,88,0.0
9165256,0,0,0.0
7388579,0,3,0.0
8284554,0,2,0.0
8780937,0,0,0.0
6151231,0,3,0.0
7706443,1,9,0.111111111111
6980596,3,98,0.030612244898
7818271,0,0,0.0
7702289,3,7,0.428571428571
6950796,0,19,0.0
9059505,0,0,0.0
6980597,0,7,0.0
7694185,0,0,0.0
5982445,6,88,0.0681818181818
8238976,0,0,0.0
8504039,0,0,0.0
6757548,2,2,1.0
7603092,1,1,1.0
7551931,2,0,0.0
6636751,1,2,0.5
6084866,0,3,0.0
6606359,1,15,0.0666666666667
7944866,0,0,0.0
7801246,0,0,0.0
6996779,1,7,0.142857142857
6665549,5,6,0.833333333333
8553645,0,0,0.0
7979767,0,2,0.0
6069886,4,42,0.0952380952381
7974536,1,0,0.0
5949795,1,11,0.0909090909091
6166621,0,0,0.0
5913194,0,5,0.0
7529379,3,7,0.428571428571
D703649,0,1,0.0
7129928,0,0,0.0
6681208,0,1,0.0
6731096,0,0,0.0
6603389,0,5,0.0
7342939,1,1,1.0
5797101,0,3,0.0
7587216,0,0,0.0
5974184,1,71,0.0140845070423
6078793,1,1,1.0
6922564,0,5,0.0
9164584,0,0,0.0
7983717,0,0,0.0
8175888,0,1,0.0
8295766,0,4,0.0
5983082,0,14,0.0
5744984,0,4,0.0
7616595,0,3,0.0
7580540,0,1,0.0
8724754,0,0,0.0
8595360,0,0,0.0
8553594,0,1,0.0
6701160,2,77,0.025974025974
6563868,16,18,0.888888888889
7853857,3,10,0.3
6869708,0,3,0.0
6308079,2,12,0.166666666667
9071609,0,0,0.0
7646315,0,2,0.0
6259744,7,5,1.4
9225815,0,0,0.0
7471734,0,11,0.0
5894500,0,15,0.0
8158224,0,0,0.0
5689806,0,0,0.0
6952574,1,15,0.0666666666667
8280730,0,0,0.0
7852838,0,11,0.0
7570623,0,0,0.0
6990320,0,7,0.0
6317755,0,37,0.0
6975606,0,1,0.0
6985857,0,1,0.0
5784001,0,21,0.0
6099990,0,6,0.0
6956893,3,38,0.0789473684211
5982819,0,35,0.0
8812358,0,0,0.0
7729298,0,8,0.0
7743119,0,2,0.0
8918097,0,0,0.0
6452930,0,5,0.0
8605961,0,0,0.0
7652578,0,7,0.0
6724825,4,7,0.571428571429
5952942,2,88,0.0227272727273
5880646,0,0,0.0
7602752,0,0,0.0
6091962,1,3,0.333333333333
7243366,2,27,0.0740740740741
6308294,3,30,0.1
5943624,0,70,0.0
6300864,0,32,0.0
6470317,0,23,0.0
6157630,0,159,0.0
7343313,0,10,0.0
7380022,1,18,0.0555555555556
7769378,0,1,0.0
6904023,5,5,1.0
6385179,6,3,2.0
6670897,5,4,1.25
9058468,0,0,0.0
6903743,0,9,0.0
7044614,0,3,0.0
7305191,0,0,0.0
7084877,0,10,0.0
8737480,0,0,0.0
6961696,0,0,0.0
8242741,0,0,0.0
6512922,0,53,0.0
8019394,0,0,0.0
7133373,0,6,0.0
6984816,0,21,0.0
7983143,1,5,0.2
8428022,0,0,0.0
6810525,4,21,0.190476190476
7353036,0,1,0.0
8280409,0,1,0.0
8925096,0,0,0.0
6348897,0,3,0.0
7271569,0,50,0.0
6928726,0,10,0.0
8265588,0,0,0.0
7519359,0,17,0.0
6801159,5,64,0.078125
7212111,7,43,0.162790697674
8151306,0,5,0.0
7168023,0,3,0.0
9160662,0,0,0.0
7295199,0,5,0.0
6088569,0,11,0.0
8112781,0,1,0.0
8532563,0,2,0.0
7784071,0,6,0.0
5859567,0,1,0.0
8175530,1,0,0.0
7443914,0,2,0.0
6788941,0,2,0.0
8374282,0,0,0.0
8510785,0,0,0.0
7012970,0,9,0.0
7920795,1,3,0.333333333333
7477901,0,1,0.0
9184917,0,0,0.0
8751056,0,0,0.0
8346930,0,0,0.0
8316302,0,1,0.0
8611740,0,0,0.0
7688793,0,0,0.0
7596565,0,1,0.0
7746836,7,10,0.7
9053657,0,0,0.0
7006842,0,1,0.0
7295519,0,3,0.0
6025753,0,4,0.0
6882971,1,40,0.025
6912195,0,18,0.0
6807529,4,64,0.0625
8862533,0,0,0.0
7933571,0,14,0.0
5784419,0,1,0.0
5940799,3,11,0.272727272727
8050238,0,1,0.0
7763314,0,6,0.0
8090342,5,2,2.5
9086855,0,0,0.0
8750140,0,0,0.0
7502368,0,3,0.0
6757544,2,123,0.0162601626016
9135028,0,0,0.0
6961391,0,0,0.0
6567777,0,4,0.0
7551372,1,10,0.1
6064894,0,10,0.0
9048932,0,0,0.0
7027980,0,2,0.0
6671415,0,1,0.0
6873093,0,4,0.0
7302468,1,20,0.05
6735435,1,22,0.0454545454545
5818906,0,6,0.0
7174191,0,5,0.0
8223235,0,0,0.0
8897223,0,0,0.0
9053699,0,0,0.0
7242917,0,5,0.0
7006616,9,58,0.155172413793
7132357,0,1,0.0
8619542,0,1,0.0
8204036,1,4,0.25
6836806,2,23,0.0869565217391
6615036,2,5,0.4
8050688,0,0,0.0
6072843,0,0,0.0
9003447,0,0,0.0
6839070,0,51,0.0
8054774,0,1,0.0
6169732,0,4,0.0
8537724,3,4,0.75
7633893,0,4,0.0
6668046,0,101,0.0
9106972,0,0,0.0
5671255,0,1,0.0
8443115,0,1,0.0
9136964,0,0,0.0
7310809,1,2,0.5
7486939,0,2,0.0
7904128,0,0,0.0
8050660,0,1,0.0
6829502,2,4,0.5
9246889,0,0,0.0
7315885,0,4,0.0
9124690,0,0,0.0
8073243,0,2,0.0
6633839,4,16,0.25
7773513,0,2,0.0
5809020,0,14,0.0
7116951,0,1,0.0
5886993,0,28,0.0
7907900,0,0,0.0
6456204,0,0,0.0
6434159,1,115,0.00869565217391
7978101,0,1,0.0
8340976,0,0,0.0
8340215,0,0,0.0
5670912,0,1,0.0
5904740,4,3,1.33333333333
5854549,0,3,0.0
7418007,0,21,0.0
9065651,0,0,0.0
5956626,2,42,0.047619047619
7586868,0,1,0.0
6104916,0,4,0.0
7088256,0,0,0.0
7965689,0,7,0.0
8175651,0,2,0.0
7196260,0,6,0.0
6748232,0,3,0.0
5856763,0,2,0.0
7043552,0,1,0.0
5825297,0,0,0.0
7817574,0,1,0.0
7047006,0,26,0.0
5742610,0,8,0.0
7027527,0,2,0.0
5799256,4,26,0.153846153846
8993187,0,0,0.0
6160454,0,5,0.0
6144646,0,4,0.0
9158372,0,0,0.0
6934275,1,39,0.025641025641
6967576,1,12,0.0833333333333
5757229,2,66,0.030303030303
6041227,0,1,0.0
7191662,0,0,0.0
6931251,1,0,0.0
5905961,0,4,0.0
7804770,0,12,0.0
7818142,0,0,0.0
8059897,0,1,0.0
6327300,1,13,0.0769230769231
7091781,0,0,0.0
7003464,0,40,0.0
7532587,0,1,0.0
8718698,0,0,0.0
9110663,0,0,0.0
6356961,0,18,0.0
8010108,0,1,0.0
6285548,0,6,0.0
7773943,0,4,0.0
7305257,0,0,0.0
6885322,0,0,0.0
7928914,0,6,0.0
5612956,5,7,0.714285714286
8937912,0,0,0.0
7636043,0,0,0.0
8009757,0,3,0.0
7822074,0,0,0.0
6865164,0,6,0.0
7068013,0,3,0.0
6980561,3,3,1.0
8374321,0,0,0.0
5896054,0,9,0.0
9002377,0,0,0.0
6700441,0,37,0.0
6275611,2,21,0.0952380952381
6138032,2,3,0.666666666667
8863167,0,0,0.0
7962181,5,1,5.0
7554987,0,2,0.0
6311306,7,16,0.4375
8022615,0,0,0.0
8995939,0,0,0.0
6359392,0,11,0.0
6944422,0,2,0.0
7028373,0,6,0.0
8751822,0,0,0.0
7848438,5,12,0.416666666667
9215302,0,0,0.0
7072688,1,7,0.142857142857
7642528,0,1,0.0
6606557,0,10,0.0
7159148,0,0,0.0
7911513,0,3,0.0
6453070,0,1,0.0
5830601,0,0,0.0
6255903,0,3,0.0
8067922,0,1,0.0
6085074,0,39,0.0
7024216,2,1,2.0
8472598,0,0,0.0
7924175,0,2,0.0
7822973,6,5,1.2
6067444,0,6,0.0
5910944,0,22,0.0
6002922,0,1,0.0
6141011,0,31,0.0
8904282,0,0,0.0
5850594,0,51,0.0
9002354,0,0,0.0
7529440,0,1,0.0
8508494,0,1,0.0
8332196,0,0,0.0
8254344,0,0,0.0
9037847,0,0,0.0
6185525,0,4,0.0
8204957,0,0,0.0
8619039,0,0,0.0
8683453,0,1,0.0
7106874,4,5,0.8
7872961,0,1,0.0
6704566,0,0,0.0
8170094,0,0,0.0
7328036,0,6,0.0
7558575,0,7,0.0
7696935,0,0,0.0
6617824,0,1,0.0
8838435,0,0,0.0
6573945,0,2,0.0
8000305,0,9,0.0
6940407,7,31,0.225806451613
6564068,0,1,0.0
8767961,0,0,0.0
8339250,0,0,0.0
5822307,0,1,0.0
6320354,0,2,0.0
8253624,1,0,0.0
6973538,0,3,0.0
8583193,0,0,0.0
7111362,0,3,0.0
8290156,0,1,0.0
6992580,9,26,0.346153846154
8219073,0,0,0.0
6560215,1,4,0.25
6885242,1,1,1.0
9179180,0,0,0.0
8195233,0,11,0.0
6256493,0,8,0.0
6865176,0,3,0.0
8319170,0,0,0.0
8040969,0,2,0.0
7126929,0,3,0.0
6678523,6,10,0.6
7107018,1,17,0.0588235294118
8520814,0,0,0.0
8949592,0,0,0.0
7339976,0,0,0.0
8090732,0,0,0.0
6668043,0,18,0.0
7039048,4,52,0.0769230769231
9063591,0,0,0.0
6411815,0,13,0.0
6661809,0,0,0.0
5793805,0,1,0.0
6829014,0,0,0.0
7800046,0,0,0.0
8683353,0,0,0.0
6212391,0,22,0.0
7046988,1,4,0.25
8542619,0,0,0.0
6378073,1,31,0.0322580645161
6853693,0,0,0.0
7983679,0,0,0.0
8805335,0,0,0.0
6940861,2,1,2.0
7719955,0,0,0.0
7450586,0,0,0.0
6131013,0,49,0.0
6980912,0,7,0.0
7911935,0,6,0.0
5751378,2,47,0.0425531914894
7313811,6,12,0.5
D678232,0,11,0.0
7049941,0,16,0.0
8412857,0,1,0.0
7257227,0,6,0.0
8638698,0,0,0.0
6636745,1,11,0.0909090909091
7545751,0,0,0.0
8295874,0,3,0.0
8300658,0,3,0.0
6917182,3,20,0.15
7643832,3,8,0.375
7590996,1,2,0.5
8737330,0,0,0.0
9133254,0,0,0.0
6463142,0,16,0.0
7743115,0,0,0.0
7289567,0,2,0.0
8965885,0,0,0.0
9094684,0,0,0.0
8010985,1,0,0.0
